"","customer.number","customer.package","lifetime.value","pref.payment.type","last.order.time","last.order.value","place.of.residence","terminate"
"5697",15696,"standard",78503.59,"bank account",62,422.04,"BEL",FALSE
"5698",15697,"standard",78674.43,"credit card",88,132.14,"BEL",FALSE
"5699",15698,"standard",68448.01,"bank account",86,318.03,"GER",FALSE
"5700",15699,"prime",57377.88,"PayPal",21,185.67,"NEL",FALSE
"5701",15700,"standard",53716.42,"credit card",74,253.77,"NEL",FALSE
"5702",15701,"standard",62743.75,"credit card",29,328.09,"BEL",FALSE
"5703",15702,"standard",75764.81,"credit card",19,174.73,"BEL",FALSE
"5704",15703,"prime",73608.22,"credit card",109,105.14,"LUX",FALSE
"5705",15704,"standard",64749.28,"credit card",90,447.53,"AUT",FALSE
"5706",15705,"standard",69167.69,"credit card",40,116.8,"POL",FALSE
"5707",15706,"standard",51666.68,"credit card",43,76.07,"GER",FALSE
"5708",15707,"student",80978.85,"PayPal",55,49.93,"GBR",FALSE
"5709",15708,"prime",85040.25,"PayPal",57,347.92,"NEL",TRUE
"5710",15709,"student",67554.27,"credit card",80,495.78,"GER",FALSE
"5711",15710,"standard",57581.22,"PayPal",78,319.2,"AUT",FALSE
"5712",15711,"student",81735.17,"credit card",30,201.66,"LUX",FALSE
"5713",15712,"prime",64974.89,"PayPal",67,157.73,"POL",FALSE
"5714",15713,"standard",68741.36,"credit card",28,465.06,"AUT",FALSE
"5715",15714,"standard",62506.48,"credit card",24,289.79,"BEL",FALSE
"5716",15715,"standard",72240.39,"credit card",77,131.53,"GER",FALSE
"5717",15716,"prime",58094.83,"PayPal",31,289.89,"NEL",TRUE
"5718",15717,"prime",56555.37,"credit card",89,271.37,"GBR",FALSE
"5719",15718,"standard",54629.76,"bank account",99,218.35,"AUT",FALSE
"5720",15719,"prime",62026.48,"credit card",30,48.62,"BEL",FALSE
"5721",15720,"standard",67008.99,"credit card",17,414.4,"BEL",FALSE
"5722",15721,"standard",76401.93,"credit card",52,82.67,"BEL",FALSE
"5723",15722,"standard",71142.03,"credit card",93,176.11,"POL",TRUE
"5724",15723,"student",79723.95,"PayPal",52,132.37,"AUT",FALSE
"5725",15724,"student",85754.04,"PayPal",3,216.92,"AUT",TRUE
"5726",15725,"prime",66851.54,"credit card",56,90.16,"AUT",FALSE
"5727",15726,"prime",57194.79,"PayPal",96,380.89,"GBR",FALSE
"5728",15727,"standard",77709.48,"bank account",78,215.23,"NEL",TRUE
"5729",15728,"standard",73504.95,"PayPal",64,242.93,"BEL",FALSE
"5730",15729,"standard",71346.45,"credit card",37,360.11,"GER",FALSE
"5731",15730,"standard",52732.74,"credit card",12,66.95,"LUX",FALSE
"5732",15731,"standard",78857.9,"PayPal",53,247.04,"GER",FALSE
"5733",15732,"standard",75140.42,"PayPal",12,556.49,"LUX",FALSE
"5734",15733,"standard",75789.84,"PayPal",17,59.98,"POL",TRUE
"5735",15734,"standard",82310.54,"credit card",39,52.97,"BEL",FALSE
"5736",15735,"prime",59444.91,"credit card",12,257.65,"AUT",FALSE
"5737",15736,"student",90004.58,"bank account",51,88.68,"AUT",FALSE
"5738",15737,"standard",63484.33,"credit card",34,115.46,"AUT",FALSE
"5739",15738,"prime",81319.84,"bank account",64,297.21,"LUX",FALSE
"5740",15739,"standard",74353.37,"bank account",56,242.18,"GBR",TRUE
"5741",15740,"student",59197.64,"credit card",11,454.49,"LUX",FALSE
"5742",15741,"standard",65699.98,"credit card",93,317.17,"NEL",TRUE
"5743",15742,"standard",69986.35,"credit card",26,204.01,"GER",FALSE
"5744",15743,"standard",67195.87,"PayPal",40,137.14,"GBR",FALSE
"5745",15744,"standard",66228.76,"bank account",24,527.25,"NEL",FALSE
"5746",15745,"prime",57619.39,"PayPal",57,495,"GER",FALSE
"5747",15746,"prime",75228.15,"credit card",36,421.29,"GER",FALSE
"5748",15747,"prime",66279.47,"bank account",7,66.24,"AUT",FALSE
"5749",15748,"standard",75412.7,"bank account",95,419.29,"GBR",FALSE
"5750",15749,"prime",69607.9,"credit card",15,376.4,"NEL",FALSE
"5751",15750,"standard",75845.57,"PayPal",12,208.45,"POL",FALSE
"5752",15751,"standard",70877.16,"PayPal",87,122.51,"NEL",FALSE
"5753",15752,"student",72833.96,"credit card",54,648.6,"GBR",FALSE
"5754",15753,"prime",63192.62,"bank account",74,196.61,"GBR",FALSE
"5755",15754,"standard",62946.36,"credit card",83,236.38,"GER",FALSE
"5756",15755,"prime",68505.78,"credit card",27,83.28,"NEL",FALSE
"5757",15756,"standard",76499.81,"credit card",12,415.68,"POL",TRUE
"5758",15757,"prime",64728.87,"PayPal",57,303.35,"GBR",FALSE
"5759",15758,"standard",58870.36,"PayPal",101,566.32,"BEL",FALSE
"5760",15759,"standard",60369.57,"bank account",98,442.1,"GER",TRUE
"5761",15760,"standard",53696.9,"credit card",107,126,"GER",FALSE
"5762",15761,"standard",75100.33,"bank account",10,134.09,"NEL",FALSE
"5763",15762,"prime",79279.58,"PayPal",82,341.24,"GBR",TRUE
"5764",15763,"standard",66762.5,"PayPal",13,126,"GER",FALSE
"5765",15764,"prime",77767.15,"bank account",6,421.06,"POL",FALSE
"5766",15765,"prime",73878.93,"credit card",31,402.4,"LUX",FALSE
"5767",15766,"standard",72797.96,"credit card",40,206.1,"GER",FALSE
"5768",15767,"standard",71896.77,"credit card",55,126,"NEL",FALSE
"5769",15768,"prime",65098.36,"PayPal",61,126.65,"AUT",FALSE
"5770",15769,"prime",80203.45,"PayPal",60,228.18,"NEL",TRUE
"5771",15770,"standard",96293.73,"credit card",12,365.37,"AUT",FALSE
"5772",15771,"standard",80539.5,"credit card",6,217.88,"AUT",FALSE
"5773",15772,"standard",57533.58,"credit card",12,126,"LUX",FALSE
"5774",15773,"standard",53056.4,"credit card",2,90.86,"GBR",FALSE
"5775",15774,"prime",67000.78,"PayPal",13,328.74,"GER",FALSE
"5776",15775,"prime",65206.72,"credit card",25,81.91,"AUT",FALSE
"5777",15776,"prime",67274.6,"credit card",47,198.86,"AUT",FALSE
"5778",15777,"student",64999.83,"credit card",9,69.78,"LUX",FALSE
"5779",15778,"prime",77068.09,"credit card",62,109.36,"BEL",FALSE
"5780",15779,"standard",72570.12,"bank account",12,130.47,"BEL",TRUE
"5781",15780,"standard",82365.02,"PayPal",75,330.13,"BEL",FALSE
"5782",15781,"standard",64766.26,"PayPal",21,274.34,"NEL",FALSE
"5783",15782,"standard",57833.86,"PayPal",12,56.5,"POL",FALSE
"5784",15783,"standard",66661.33,"credit card",50,39.02,"GBR",FALSE
"5785",15784,"standard",59051.17,"bank account",34,252.12,"BEL",FALSE
"5786",15785,"standard",70142.96,"credit card",12,65.13,"POL",FALSE
"5787",15786,"standard",81205.96,"credit card",12,107.37,"AUT",FALSE
"5788",15787,"standard",63551.35,"PayPal",83,6.54,"NEL",TRUE
"5789",15788,"prime",62436.26,"PayPal",22,550.83,"BEL",FALSE
"5790",15789,"standard",63987.31,"PayPal",39,363.71,"GER",FALSE
"5791",15790,"prime",64320.76,"credit card",99,300.29,"NEL",FALSE
"5792",15791,"standard",75654.68,"bank account",97,173.44,"GBR",FALSE
"5793",15792,"prime",80589.31,"credit card",12,307.64,"POL",FALSE
"5794",15793,"prime",80173.86,"credit card",6,126,"POL",FALSE
"5795",15794,"prime",82510.78,"bank account",9,278.06,"GER",FALSE
"5796",15795,"prime",44530.79,"credit card",51,443.28,"AUT",TRUE
"5797",15796,"prime",69090.64,"PayPal",9,258.42,"POL",TRUE
"5798",15797,"standard",54261.55,"bank account",26,512.6,"GBR",FALSE
"5799",15798,"standard",88674.73,"PayPal",79,126,"GER",FALSE
"5800",15799,"student",65770.88,"bank account",87,121.54,"NEL",FALSE
"5801",15800,"prime",67973.78,"credit card",12,253.73,"POL",FALSE
"5802",15801,"standard",84094.45,"credit card",3,153.93,"LUX",FALSE
"5803",15802,"prime",81732.17,"credit card",120,126,"AUT",FALSE
"5804",15803,"student",57821.15,"credit card",6,238.07,"LUX",TRUE
"5805",15804,"standard",76423.78,"credit card",54,514.68,"POL",TRUE
"5806",15805,"standard",74775.35,"credit card",12,298.19,"GBR",TRUE
"5807",15806,"standard",67139.03,"credit card",81,80.68,"POL",TRUE
"5808",15807,"standard",46412.98,"credit card",10,44.68,"NEL",FALSE
"5809",15808,"prime",85197.08,"PayPal",62,326.49,"NEL",FALSE
"5810",15809,"prime",73329.73,"bank account",71,126,"LUX",FALSE
"5811",15810,"prime",72499.81,"credit card",41,308.14,"LUX",FALSE
"5812",15811,"standard",94459.3,"credit card",18,76.61,"LUX",FALSE
"5813",15812,"standard",66479.77,"credit card",25,382.97,"AUT",FALSE
"5814",15813,"prime",75329.22,"credit card",12,15.77,"LUX",FALSE
"5815",15814,"standard",76377.11,"bank account",60,339.17,"POL",FALSE
"5816",15815,"standard",58184.06,"credit card",73,444.82,"NEL",FALSE
"5817",15816,"standard",78719.16,"credit card",80,280.67,"POL",FALSE
"5818",15817,"standard",45535.83,"credit card",12,44.4,"LUX",FALSE
"5819",15818,"standard",68071.53,"PayPal",102,450.42,"LUX",FALSE
"5820",15819,"standard",51013.41,"bank account",2,126,"GER",TRUE
"5821",15820,"prime",66067,"bank account",28,342.62,"GER",FALSE
"5822",15821,"student",75478.18,"PayPal",15,257.23,"LUX",FALSE
"5823",15822,"standard",76558.78,"PayPal",26,282.91,"LUX",FALSE
"5824",15823,"standard",76063.44,"PayPal",56,157.13,"GER",FALSE
"5825",15824,"prime",69404.14,"credit card",61,70.24,"POL",FALSE
"5826",15825,"standard",88403.37,"PayPal",49,39.46,"NEL",FALSE
"5827",15826,"standard",71694.08,"bank account",69,175.44,"NEL",FALSE
"5828",15827,"standard",80981.28,"PayPal",77,126,"NEL",FALSE
"5829",15828,"student",64833.68,"credit card",14,479.84,"GBR",TRUE
"5830",15829,"prime",62384.4,"PayPal",57,186.58,"GBR",FALSE
"5831",15830,"prime",73798.43,"PayPal",26,543.92,"GER",FALSE
"5832",15831,"standard",78911.32,"credit card",1,138.87,"GER",FALSE
"5833",15832,"standard",64625.38,"PayPal",12,464.35,"NEL",FALSE
"5834",15833,"prime",69188.2,"PayPal",71,157.31,"LUX",FALSE
"5835",15834,"standard",63637.86,"bank account",63,242.37,"GER",FALSE
"5836",15835,"student",48457.53,"credit card",12,329.24,"BEL",FALSE
"5837",15836,"standard",71434.06,"bank account",23,488.83,"GBR",FALSE
"5838",15837,"standard",62691.62,"PayPal",22,392.15,"GER",FALSE
"5839",15838,"standard",75073.6,"PayPal",46,203.98,"GER",TRUE
"5840",15839,"standard",83840.73,"bank account",76,199.09,"NEL",FALSE
"5841",15840,"prime",71708.7,"credit card",39,26.11,"LUX",FALSE
"5842",15841,"prime",59818.93,"PayPal",62,234.97,"NEL",FALSE
"5843",15842,"standard",70468.28,"PayPal",74,230.22,"GER",FALSE
"5844",15843,"prime",72292.78,"credit card",49,206.31,"LUX",FALSE
"5845",15844,"standard",77062.13,"PayPal",46,150.76,"BEL",FALSE
"5846",15845,"prime",83602.13,"bank account",27,237.19,"LUX",FALSE
"5847",15846,"standard",59838.25,"bank account",42,304.96,"POL",FALSE
"5848",15847,"student",68220.57,"PayPal",29,120.56,"AUT",FALSE
"5849",15848,"standard",52743.66,"credit card",140,99.4,"AUT",FALSE
"5850",15849,"standard",62875.47,"credit card",90,280.14,"POL",FALSE
"5851",15850,"standard",62887.2,"credit card",17,299.99,"AUT",TRUE
"5852",15851,"standard",84167.41,"credit card",113,276.56,"GBR",TRUE
"5853",15852,"prime",82554.77,"bank account",113,214.73,"BEL",FALSE
"5854",15853,"prime",65587.35,"PayPal",29,474.35,"NEL",FALSE
"5855",15854,"standard",67619.72,"PayPal",16,161.09,"POL",FALSE
"5856",15855,"student",66727.44,"PayPal",22,91.47,"POL",FALSE
"5857",15856,"standard",77988.22,"credit card",88,394.1,"GER",TRUE
"5858",15857,"standard",78557.64,"credit card",103,99.42,"LUX",FALSE
"5859",15858,"standard",77391.54,"credit card",81,164.02,"GER",FALSE
"5860",15859,"student",72613.16,"PayPal",120,242.03,"GBR",FALSE
"5861",15860,"standard",79494.25,"credit card",22,109.9,"BEL",FALSE
"5862",15861,"prime",81343.95,"credit card",27,297,"GER",FALSE
"5863",15862,"standard",72904.84,"credit card",115,126,"POL",TRUE
"5864",15863,"standard",88294.17,"credit card",44,355.25,"POL",FALSE
"5865",15864,"student",71693.18,"bank account",90,329.48,"NEL",TRUE
"5866",15865,"prime",77573.24,"credit card",41,166.21,"NEL",FALSE
"5867",15866,"standard",80478.7,"bank account",90,332.2,"GER",TRUE
"5868",15867,"standard",51380.55,"credit card",23,146.56,"AUT",TRUE
"5869",15868,"student",65246.15,"PayPal",88,241.27,"LUX",FALSE
"5870",15869,"prime",69602.04,"PayPal",34,97.71,"LUX",FALSE
"5871",15870,"prime",75489.09,"credit card",81,499.16,"GBR",FALSE
"5872",15871,"standard",57177.5,"credit card",15,273.1,"GBR",FALSE
"5873",15872,"student",57434.18,"PayPal",50,136.45,"NEL",FALSE
"5874",15873,"standard",82032.06,"PayPal",14,243.17,"BEL",FALSE
"5875",15874,"standard",52489.13,"credit card",12,328.94,"BEL",FALSE
"5876",15875,"standard",88829.86,"credit card",12,341.24,"GBR",FALSE
"5877",15876,"prime",64904.95,"PayPal",61,235.92,"AUT",FALSE
"5878",15877,"standard",91984.37,"PayPal",55,122.75,"AUT",FALSE
"5879",15878,"standard",62764.99,"bank account",22,164.1,"NEL",FALSE
"5880",15879,"student",65894.11,"credit card",12,209.95,"GBR",FALSE
"5881",15880,"prime",68178.9,"bank account",67,147.97,"BEL",FALSE
"5882",15881,"prime",70988.51,"credit card",34,60.81,"AUT",FALSE
"5883",15882,"standard",89110.05,"credit card",64,111.28,"AUT",FALSE
"5884",15883,"standard",49461.01,"PayPal",15,212.58,"BEL",TRUE
"5885",15884,"student",86109.15,"PayPal",39,227.47,"AUT",FALSE
"5886",15885,"standard",73045.57,"PayPal",34,573.56,"GER",TRUE
"5887",15886,"prime",58831.71,"bank account",12,599.8,"POL",FALSE
"5888",15887,"standard",53654.17,"PayPal",28,244.66,"GBR",TRUE
"5889",15888,"standard",88625.13,"credit card",88,321.15,"GBR",TRUE
"5890",15889,"standard",87561.9,"credit card",38,38.15,"BEL",FALSE
"5891",15890,"standard",77735.31,"bank account",72,166.92,"LUX",FALSE
"5892",15891,"standard",62470.79,"PayPal",5,41.22,"LUX",FALSE
"5893",15892,"prime",67557.67,"PayPal",51,80.19,"BEL",FALSE
"5894",15893,"standard",69959.02,"bank account",6,452.64,"NEL",TRUE
"5895",15894,"standard",80490.05,"credit card",70,165.82,"POL",FALSE
"5896",15895,"prime",74323.94,"credit card",84,451.2,"NEL",FALSE
"5897",15896,"standard",80896.54,"credit card",94,222.95,"POL",FALSE
"5898",15897,"standard",79032.36,"bank account",74,95.95,"BEL",FALSE
"5899",15898,"standard",92853.54,"PayPal",20,254.7,"GER",TRUE
"5900",15899,"standard",41109.55,"PayPal",20,444.84,"LUX",FALSE
"5901",15900,"prime",74263.26,"credit card",12,359.3,"GBR",TRUE
"5902",15901,"standard",73027.25,"bank account",107,253.86,"BEL",FALSE
"5903",15902,"prime",51913.64,"PayPal",68,349.31,"AUT",TRUE
"5904",15903,"prime",87561.67,"PayPal",147,229.37,"BEL",FALSE
"5905",15904,"prime",81426.27,"bank account",85,430.75,"GER",FALSE
"5906",15905,"standard",72815.78,"credit card",86,418.95,"LUX",FALSE
"5907",15906,"standard",63578.63,"credit card",61,268.93,"BEL",FALSE
"5908",15907,"standard",63948.94,"credit card",24,201.17,"LUX",TRUE
"5909",15908,"standard",50450.31,"credit card",63,126,"NEL",FALSE
"5910",15909,"standard",86255.36,"PayPal",20,217.09,"POL",FALSE
"5911",15910,"prime",65577.79,"PayPal",20,179.11,"LUX",FALSE
"5912",15911,"standard",89452.97,"bank account",5,332.79,"LUX",FALSE
"5913",15912,"prime",69820.05,"credit card",32,64.94,"AUT",TRUE
"5914",15913,"standard",69259.97,"PayPal",23,142.66,"GER",FALSE
"5915",15914,"prime",67924.84,"PayPal",12,290.22,"LUX",FALSE
"5916",15915,"standard",62079.78,"PayPal",23,421.35,"GER",FALSE
"5917",15916,"student",62600.97,"credit card",78,386.84,"GBR",FALSE
"5918",15917,"standard",71023.03,"credit card",97,296.02,"GER",FALSE
"5919",15918,"prime",74052.4,"PayPal",16,422.77,"LUX",TRUE
"5920",15919,"standard",70099.05,"credit card",88,236.61,"GBR",FALSE
"5921",15920,"prime",68261.99,"credit card",20,230.59,"GER",FALSE
"5922",15921,"standard",82639.81,"credit card",81,235.99,"NEL",FALSE
"5923",15922,"prime",53712.28,"credit card",85,232.84,"GER",FALSE
"5924",15923,"student",67557.06,"bank account",87,104.57,"POL",FALSE
"5925",15924,"standard",62074.22,"credit card",41,555.45,"POL",TRUE
"5926",15925,"standard",71203.7,"PayPal",1,199.8,"BEL",FALSE
"5927",15926,"prime",51435.49,"PayPal",12,130.96,"AUT",FALSE
"5928",15927,"prime",63286.6,"bank account",98,198.63,"NEL",FALSE
"5929",15928,"standard",62233.14,"credit card",38,304.34,"NEL",FALSE
"5930",15929,"standard",65578.19,"PayPal",41,293.23,"POL",FALSE
"5931",15930,"student",49884.81,"PayPal",100,147.52,"LUX",FALSE
"5932",15931,"prime",66201.68,"bank account",12,274.68,"AUT",TRUE
"5933",15932,"prime",74203,"PayPal",12,361.47,"GER",FALSE
"5934",15933,"standard",74524.37,"bank account",51,126,"GBR",FALSE
"5935",15934,"standard",47380.9,"credit card",45,451.72,"LUX",FALSE
"5936",15935,"standard",68902.35,"PayPal",3,255.16,"BEL",TRUE
"5937",15936,"standard",80813.46,"PayPal",44,484.46,"POL",FALSE
"5938",15937,"standard",53540.07,"bank account",93,157.81,"GBR",FALSE
"5939",15938,"prime",56758.41,"credit card",27,343.85,"BEL",FALSE
"5940",15939,"standard",57975.5,"PayPal",1,115.91,"AUT",FALSE
"5941",15940,"standard",82634.43,"PayPal",12,253.26,"NEL",FALSE
"5942",15941,"standard",77824.44,"PayPal",76,218.48,"BEL",FALSE
"5943",15942,"standard",91703.99,"PayPal",94,212.06,"BEL",FALSE
"5944",15943,"standard",85729.06,"bank account",69,535.9,"GER",FALSE
"5945",15944,"standard",76900.12,"credit card",12,328.22,"LUX",TRUE
"5946",15945,"standard",74859.44,"PayPal",91,268.88,"BEL",FALSE
"5947",15946,"standard",60208.99,"PayPal",2,212.46,"GBR",FALSE
"5948",15947,"standard",71658.18,"bank account",20,77.84,"GBR",TRUE
"5949",15948,"standard",76021.41,"credit card",58,188.98,"BEL",FALSE
"5950",15949,"standard",64774.78,"bank account",12,84.16,"GBR",FALSE
"5951",15950,"standard",89112.53,"PayPal",43,126,"GER",FALSE
"5952",15951,"standard",69089.13,"bank account",12,268.07,"POL",FALSE
"5953",15952,"standard",63386.13,"PayPal",54,251.66,"GER",FALSE
"5954",15953,"prime",59802.49,"credit card",0,356.77,"AUT",FALSE
"5955",15954,"prime",69904.73,"credit card",134,126,"BEL",TRUE
"5956",15955,"standard",62440.27,"PayPal",23,216.33,"AUT",FALSE
"5957",15956,"student",62499.7,"credit card",83,396.01,"GER",FALSE
"5958",15957,"standard",89971.43,"bank account",12,556.67,"GBR",FALSE
"5959",15958,"standard",49614.63,"PayPal",61,112.58,"LUX",FALSE
"5960",15959,"standard",71729.07,"bank account",55,334.72,"GER",FALSE
"5961",15960,"standard",73897.39,"PayPal",107,210.81,"AUT",FALSE
"5962",15961,"standard",61161.36,"credit card",81,292.32,"GER",TRUE
"5963",15962,"standard",61058.51,"PayPal",34,232.85,"POL",FALSE
"5964",15963,"prime",55276.68,"credit card",95,401.09,"NEL",FALSE
"5965",15964,"prime",71331.21,"credit card",40,619.06,"AUT",FALSE
"5966",15965,"standard",58743.4,"bank account",58,139.16,"POL",TRUE
"5967",15966,"standard",87725.24,"credit card",13,163.91,"GBR",TRUE
"5968",15967,"prime",77506.65,"credit card",74,541.35,"POL",FALSE
"5969",15968,"standard",74705.52,"PayPal",48,123.14,"GER",TRUE
"5970",15969,"standard",83088.58,"bank account",63,276.19,"LUX",TRUE
"5971",15970,"prime",48462.17,"credit card",88,347.95,"NEL",FALSE
"5972",15971,"standard",66027.65,"credit card",77,24.49,"POL",FALSE
"5973",15972,"standard",61587.93,"credit card",159,137.7,"GER",TRUE
"5974",15973,"standard",56958.42,"credit card",6,97.84,"AUT",TRUE
"5975",15974,"standard",79472.8,"bank account",119,214.89,"POL",FALSE
"5976",15975,"standard",78347.38,"PayPal",90,107.35,"BEL",TRUE
"5977",15976,"standard",67902.22,"credit card",111,70.53,"LUX",FALSE
"5978",15977,"prime",76242.98,"PayPal",40,517.24,"NEL",FALSE
"5979",15978,"standard",60356.36,"bank account",38,134.01,"AUT",FALSE
"5980",15979,"standard",60767.25,"bank account",47,111.77,"LUX",FALSE
"5981",15980,"student",61457.06,"credit card",94,291.51,"GBR",FALSE
"5982",15981,"standard",68826.66,"PayPal",57,571.77,"BEL",FALSE
"5983",15982,"prime",59362.1,"credit card",87,126,"LUX",FALSE
"5984",15983,"prime",69178.68,"credit card",12,211.52,"AUT",FALSE
"5985",15984,"standard",79423.22,"credit card",106,216.11,"NEL",TRUE
"5986",15985,"standard",74462.57,"credit card",81,298.29,"BEL",FALSE
"5987",15986,"standard",52605.19,"credit card",28,99.63,"GER",FALSE
"5988",15987,"standard",67761.44,"bank account",57,288.76,"GBR",TRUE
"5989",15988,"prime",66975.17,"PayPal",76,126,"POL",FALSE
"5990",15989,"prime",81580.63,"credit card",62,93.1,"POL",FALSE
"5991",15990,"standard",78883,"PayPal",17,213.35,"LUX",TRUE
"5992",15991,"prime",78870.24,"credit card",53,443.88,"AUT",FALSE
"5993",15992,"standard",60075.72,"credit card",84,207.18,"GBR",FALSE
"5994",15993,"prime",44008.79,"bank account",56,238.36,"GBR",FALSE
"5995",15994,"prime",66223.2,"bank account",97,442.67,"NEL",FALSE
"5996",15995,"standard",85386.51,"PayPal",107,261.53,"GBR",FALSE
"5997",15996,"student",55137.58,"bank account",28,301.33,"GER",FALSE
"5998",15997,"standard",62223.57,"credit card",81,324.64,"GBR",FALSE
"5999",15998,"standard",75765.23,"PayPal",16,179.58,"LUX",FALSE
"6000",15999,"standard",60167.76,"PayPal",0,162.6,"BEL",FALSE
